order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method,sales_channel,coupon_code,delivery_days,customer_rating
29112845,232347,2025-08-09,Fashion,Backpack,3,74.48,9,223.44,12.9,40.67,256.9,Credit Card,Delivered,Express,Mobile App,,1,5
62087604,974572,2025-09-15,Home & Kitchen,Blender,2,71.17,0,142.34,0.0,28.47,170.81,Credit Card,Delayed,Standard,Website,,6,3
61153738,999021,2024-02-07,Home & Kitchen,Cookware Set,1,182.7,2,182.7,12.9,35.81,227.76,Credit Card,Delivered,Express,Website,,1,4
63422923,871400,2024-09-26,Fashion,Classic Jeans,2,66.6,17,133.2,0.0,22.11,132.67,Credit Card,Delivered,Standard,Mobile App,VIP20,2,5
27473100,917094,2024-08-16,Electronics,Bluetooth Speaker,2,60.99,19,121.98,12.9,19.76,131.46,Bank Transfer,Delivered,Express,Website,,1,3
98280630,433309,2025-12-24,Beauty,Makeup Kit,2,49.27,14,98.54,5.9,16.95,107.59,Credit Card,Delivered,Standard,Mobile App,SAVE15,5,4
92646324,412125,2025-10-15,Books & Office,Notebook Set,2,21.43,0,42.86,5.9,8.57,57.33,Google Pay,Delivered,Standard,Website,,2,4
77562577,958830,2025-08-08,Fashion,Backpack,2,68.82,20,137.64,0.0,8.48,118.59,Credit Card,Delivered,Standard,Website,,3,4
22476415,489771,2025-07-29,Fashion,Backpack,1,78.13,22,78.13,12.9,12.19,86.03,PayPal,Delivered,Express,Mobile App,,2,5
78515125,487033,2025-04-02,Electronics,Wireless Headphones,1,92.64,10,92.64,12.9,16.68,112.96,PayPal,Delivered,Express,Mobile App,,1,5
41680166,611790,2025-07-11,Home & Kitchen,Coffee Maker,2,96.4,14,192.8,0.0,33.16,198.97,Credit Card,Returned,Standard,Website,SAVE15,4,
89841329,549554,2025-02-19,Home & Kitchen,Cookware Set,2,150.56,4,301.12,12.9,57.82,359.8,Credit Card,Delayed,Express,Mobile App,,3,3
90242596,888237,2025-05-08,Electronics,Bluetooth Speaker,3,66.5,12,199.5,12.9,35.11,223.57,Apple Pay,Delivered,Express,Marketplace,VIP20,2,5
69453613,853843,2025-12-14,Home & Kitchen,Air Fryer,1,147.16,6,147.16,0.0,27.67,166.0,Credit Card,Delivered,Pickup,Marketplace,WELCOME10,3,5
78875777,819078,2025-09-27,Beauty,Electric Toothbrush,3,79.74,5,239.22,0.0,45.45,272.71,PayPal,Delayed,Standard,Website,WELCOME10,8,4
62886822,547877,2024-04-24,Beauty,Perfume,1,87.45,2,87.45,5.9,17.14,108.74,PayPal,Delivered,Standard,Website,WELCOME10,5,5
69454056,243318,2024-12-13,Books & Office,Data Analytics Book,1,40.38,28,40.38,12.9,5.81,47.78,PayPal,Delivered,Express,Website,FREESHIP,4,5
93662397,847964,2025-12-11,Books & Office,Ergonomic Mouse,1,56.55,24,56.55,5.9,8.6,57.48,Bank Transfer,Delivered,Standard,Website,,6,4
13198666,447274,2025-10-17,Electronics,Smart Watch,1,153.53,10,153.53,0.0,27.64,165.82,Bank Transfer,Delivered,Pickup,Marketplace,FREESHIP,3,4
40735578,130614,2025-10-07,Electronics,Mechanical Keyboard,1,85.08,17,85.08,12.9,14.12,97.64,Apple Pay,Delivered,Express,Website,VIP20,3,5
15457290,662484,2025-04-14,Electronics,USB-C Hub,2,45.14,12,90.28,0.0,15.89,95.34,PayPal,Delivered,Pickup,Mobile App,VIP20,1,5
27294207,797700,2025-09-21,Home & Kitchen,Coffee Maker,2,100.97,0,201.94,12.9,40.39,0.0,Credit Card,Cancelled,Express,Website,,,
69984834,301022,2025-11-07,Electronics,Wireless Headphones,2,80.15,14,160.3,0.0,27.57,165.43,Credit Card,Delivered,Standard,Website,SAVE15,6,4
68233418,467610,2025-08-07,Fashion,Classic Jeans,1,59.62,7,59.62,5.9,8.32,69.67,Credit Card,Delivered,Standard,Mobile App,,5,5
61469847,463147,2025-06-03,Fashion,Backpack,1,77.92,5,77.92,5.9,14.8,94.72,Apple Pay,Returned,Standard,Website,SAVE15,4,
50603865,920398,2025-11-29,Electronics,Mechanical Keyboard,2,95.77,4,191.54,12.9,36.78,0.0,Google Pay,Cancelled,Express,Mobile App,,,
75803571,157073,2025-11-14,Sports,Resistance Bands,1,30.8,11,30.8,0.0,2.11,29.52,Credit Card,Delivered,Pickup,Mobile App,,1,3
55058324,684041,2025-11-15,Electronics,Wireless Headphones,1,94.96,19,94.96,12.9,15.38,105.2,Google Pay,Delivered,Express,Mobile App,FREESHIP,3,4
90773403,807947,2025-06-22,Electronics,Mechanical Keyboard,1,109.13,5,109.13,5.9,15.55,125.12,Credit Card,Delivered,Standard,Marketplace,,2,5
46835313,357048,2025-10-09,Fashion,Running Shoes,1,109.94,14,109.94,5.9,18.91,119.36,Credit Card,Delivered,Standard,Mobile App,,6,4
68930726,934753,2025-12-10,Home & Kitchen,Cookware Set,3,153.49,16,460.47,0.0,77.36,464.15,PayPal,Delivered,Standard,Marketplace,FREESHIP,5,5
15539956,262520,2025-12-20,Beauty,Makeup Kit,1,58.47,4,58.47,5.9,11.23,73.26,PayPal,Delivered,Standard,Website,,5,4
54469143,547877,2024-08-08,Beauty,Hair Dryer,1,64.22,12,64.22,5.9,11.3,73.71,PayPal,Delivered,Standard,Website,WELCOME10,3,4
61296301,859369,2025-04-26,Electronics,Smart Watch,1,145.28,10,145.28,12.9,26.15,169.8,Credit Card,Delivered,Express,Website,SAVE15,1,5
35541066,736777,2025-10-21,Home & Kitchen,Air Fryer,1,128.24,5,128.24,0.0,24.37,146.2,Credit Card,Delivered,Standard,Mobile App,,4,5
48686946,287149,2025-10-11,Home & Kitchen,Air Fryer,1,132.54,7,132.54,0.0,24.65,147.91,Credit Card,Delivered,Standard,Website,VIP20,5,4
92828390,613208,2025-10-17,Fashion,Cotton Hoodie,3,63.5,15,190.5,0.0,32.39,194.32,Credit Card,Returned,Standard,Marketplace,,4,
43983366,743949,2024-09-24,Fashion,Classic Jeans,4,69.52,4,278.08,0.0,20.56,287.52,Credit Card,Delivered,Standard,Website,,4,5
57302966,871400,2025-07-28,Sports,Resistance Bands,1,30.62,9,30.62,12.9,5.57,46.33,Bank Transfer,Delivered,Express,Mobile App,VIP20,1,5
38906977,871468,2025-11-05,Beauty,Makeup Kit,1,60.71,9,60.71,12.9,8.29,76.44,Google Pay,Delivered,Express,Website,,1,4
73254987,215222,2025-09-17,Electronics,Smart Watch,1,141.43,9,141.43,0.0,25.74,154.44,Bank Transfer,Delivered,Standard,Website,FREESHIP,4,5
73753736,180687,2025-04-04,Fashion,Running Shoes,1,106.23,2,106.23,5.9,20.82,130.83,Credit Card,Delivered,Standard,Website,,6,5
85206544,264538,2024-09-20,Fashion,Backpack,1,68.28,10,68.28,12.9,12.29,86.64,Credit Card,Delivered,Express,Mobile App,FREESHIP,1,5
86035400,765119,2025-12-17,Books & Office,Notebook Set,1,25.28,9,25.28,5.9,4.6,33.5,Apple Pay,Delivered,Standard,Mobile App,,7,5
89782589,553516,2025-07-02,Home & Kitchen,Coffee Maker,2,94.59,17,189.18,0.0,31.4,188.42,PayPal,Delivered,Pickup,Website,,3,4
44681128,217277,2025-10-01,Beauty,Perfume,1,91.06,24,91.06,12.9,13.84,95.95,Credit Card,Delivered,Express,Mobile App,,2,4
70028758,270516,2025-12-30,Beauty,Skin Care Set,2,81.37,34,162.74,0.0,8.27,115.68,Credit Card,Delivered,Standard,Website,VIP20,4,5
31958571,860036,2025-10-03,Beauty,Skin Care Set,2,83.84,0,167.68,0.0,33.54,201.22,Credit Card,Delivered,Standard,Website,,6,5
86084064,857434,2025-07-26,Fashion,Running Shoes,1,108.35,9,108.35,5.9,19.72,124.22,Credit Card,Delivered,Standard,Website,,4,4
72919667,839525,2024-03-28,Electronics,Wireless Headphones,1,99.71,7,99.71,12.9,18.55,124.18,Google Pay,Returned,Express,Marketplace,,1,
58096569,276189,2025-08-23,Home & Kitchen,Coffee Maker,1,91.43,25,91.43,5.9,13.71,88.18,Bank Transfer,Delivered,Standard,Mobile App,SAVE15,5,3
26122674,684762,2025-09-29,Fashion,Running Shoes,1,113.37,7,113.37,5.9,21.09,132.42,Credit Card,Delivered,Standard,Mobile App,,4,3
57002887,230603,2024-08-22,Electronics,Bluetooth Speaker,2,73.31,10,146.62,0.0,26.39,158.35,Bank Transfer,Delivered,Standard,Website,,5,5
46619470,282434,2024-12-07,Electronics,Smart Watch,1,141.91,6,141.91,12.9,26.68,172.98,PayPal,Delivered,Express,Website,SAVE15,1,4
97046285,242246,2025-11-29,Beauty,Electric Toothbrush,2,72.23,21,144.46,0.0,22.82,136.94,Apple Pay,Delivered,Standard,Website,,3,4
54660082,295940,2025-06-09,Fashion,Winter Jacket,2,207.84,24,415.68,12.9,63.18,392.0,Bank Transfer,Delivered,Express,Mobile App,SAVE15,1,3
14485355,232347,2024-07-29,Books & Office,Notebook Set,1,22.26,6,22.26,12.9,4.18,38.0,Credit Card,Delivered,Express,Mobile App,VIP20,1,5
45625118,995196,2024-09-04,Sports,Resistance Bands,2,29.96,2,59.92,12.9,11.74,83.36,Credit Card,Delivered,Express,Mobile App,FREESHIP,3,5
22114463,672950,2024-10-22,Home & Kitchen,Cookware Set,4,138.62,22,554.48,0.0,86.5,518.99,Credit Card,Delivered,Standard,Mobile App,,4,5
93028989,439102,2025-06-19,Home & Kitchen,Cookware Set,1,153.41,7,153.41,0.0,28.53,171.2,Credit Card,Delivered,Pickup,Website,,1,4
35949420,287149,2025-08-15,Home & Kitchen,Desk Lamp,3,52.5,12,157.5,12.9,27.72,179.22,Credit Card,Delivered,Express,Marketplace,WELCOME10,1,4
44889682,444949,2024-03-20,Electronics,Mechanical Keyboard,2,103.54,17,207.08,0.0,34.38,206.26,Credit Card,Delivered,Standard,Marketplace,VIP20,4,5
37879989,151728,2024-10-30,Fashion,Winter Jacket,1,213.22,12,213.22,0.0,37.53,225.16,Credit Card,Delivered,Standard,Marketplace,SAVE15,4,4
78408331,159766,2025-06-26,Sports,Yoga Mat,1,35.99,5,35.99,12.9,6.84,53.93,PayPal,Delivered,Express,Website,VIP20,1,4
28064893,478691,2025-12-21,Fashion,Winter Jacket,2,165.5,19,331.0,12.9,53.62,334.63,Bank Transfer,Delivered,Express,Website,,1,4
97503253,807947,2024-11-24,Books & Office,Monitor Stand,1,49.76,34,49.76,5.9,4.93,43.67,Credit Card,Delivered,Standard,Mobile App,,4,4
52286686,889635,2025-06-06,Electronics,Smart Watch,1,150.81,7,150.81,0.0,28.05,168.3,Credit Card,Returned,Standard,Website,,3,
15058216,178261,2025-07-25,Home & Kitchen,Blender,5,78.55,4,392.75,0.0,75.41,452.45,PayPal,Delivered,Standard,Website,WELCOME10,5,4
46967069,455270,2024-10-08,Home & Kitchen,Blender,3,79.1,9,237.3,12.9,43.19,272.03,PayPal,Delivered,Express,Website,VIP20,1,4
98823089,990675,2025-11-05,Fashion,Winter Jacket,1,183.22,14,183.22,0.0,31.51,189.08,Credit Card,Delivered,Standard,Website,FREESHIP,6,5
94260249,874848,2025-01-24,Electronics,Wireless Headphones,2,80.78,17,161.56,0.0,26.82,160.91,Credit Card,Delivered,Standard,Website,WELCOME10,6,5
30262701,616780,2025-10-20,Fashion,Classic Jeans,2,65.58,7,131.16,0.0,24.4,146.38,Credit Card,Delivered,Standard,Website,,3,4
22810388,560426,2025-12-01,Electronics,Bluetooth Speaker,3,63.03,6,189.09,0.0,35.55,213.29,Apple Pay,Delivered,Standard,Mobile App,FREESHIP,6,3
60268540,415734,2025-02-10,Home & Kitchen,Blender,1,76.6,25,76.6,5.9,11.49,74.84,Apple Pay,Delivered,Standard,Mobile App,SAVE15,4,5
48858299,643393,2025-10-07,Books & Office,Data Analytics Book,1,45.72,10,45.72,12.9,8.23,62.28,Credit Card,Delivered,Express,Mobile App,WELCOME10,4,5
35986730,955069,2024-11-21,Electronics,Bluetooth Speaker,1,63.11,14,63.11,5.9,8.14,68.31,PayPal,Delayed,Standard,Marketplace,VIP20,10,4
24234255,498838,2025-05-24,Home & Kitchen,Coffee Maker,1,95.57,15,95.57,5.9,16.25,103.38,PayPal,Delivered,Standard,Website,,3,4
27868259,449479,2025-03-12,Sports,Cycling Helmet,1,76.62,27,76.62,5.9,11.19,73.02,Credit Card,Delivered,Standard,Mobile App,,6,4
34182349,955069,2025-05-09,Beauty,Perfume,2,86.77,10,173.54,0.0,23.43,179.62,Google Pay,Delivered,Standard,Mobile App,,4,4
31256118,621846,2025-09-02,Fashion,Running Shoes,1,111.7,4,111.7,12.9,21.45,141.58,Credit Card,Delivered,Express,Website,,1,5
84343141,201963,2025-07-19,Books & Office,Notebook Set,1,25.12,11,25.12,5.9,4.47,32.73,Credit Card,Delivered,Standard,Mobile App,WELCOME10,5,5
83171451,463147,2025-12-06,Books & Office,Data Analytics Book,1,44.72,24,44.72,5.9,6.8,46.69,Credit Card,Delayed,Standard,Website,VIP20,8,2
76070812,957124,2025-05-19,Books & Office,Office Chair,1,201.85,5,201.85,0.0,38.35,230.11,Bank Transfer,Delivered,Standard,Website,,2,4
27345014,468629,2025-11-26,Beauty,Electric Toothbrush,2,84.6,19,169.2,0.0,27.41,164.46,Credit Card,Delivered,Pickup,Website,,1,4
96048045,422131,2025-11-06,Home & Kitchen,Coffee Maker,2,103.34,9,206.68,0.0,37.62,225.7,Credit Card,Delivered,Standard,Mobile App,VIP20,5,5
89310041,574710,2025-09-17,Sports,Cycling Helmet,1,74.05,12,74.05,0.0,13.03,78.19,PayPal,Delivered,Pickup,Website,SAVE15,1,4
76024141,167359,2024-07-03,Home & Kitchen,Desk Lamp,1,42.88,21,42.88,12.9,6.78,53.56,Google Pay,Returned,Express,Marketplace,WELCOME10,1,
16691247,657545,2025-12-08,Books & Office,Ergonomic Mouse,1,54.77,16,54.77,5.9,9.2,61.11,Credit Card,Delivered,Standard,Website,WELCOME10,5,5
50740565,839525,2024-05-12,Beauty,Makeup Kit,1,55.94,12,55.94,5.9,9.85,64.98,PayPal,Returned,Standard,Website,FREESHIP,7,
24883048,319377,2025-08-16,Electronics,Bluetooth Speaker,4,71.78,14,287.12,0.0,49.38,296.3,Apple Pay,Delivered,Standard,Marketplace,VIP20,5,5
44983245,839525,2024-04-03,Fashion,Winter Jacket,1,175.43,7,175.43,12.9,32.63,208.68,Credit Card,Delivered,Express,Website,SAVE15,1,5
61275525,445918,2025-10-29,Beauty,Electric Toothbrush,3,73.26,32,219.78,12.9,29.89,192.24,Credit Card,Delivered,Express,Website,FREESHIP,1,4
34594172,527499,2025-07-29,Fashion,Backpack,2,68.29,2,136.58,0.0,26.77,160.62,Bank Transfer,Delivered,Standard,Website,,3,4
82433445,773799,2025-08-18,Books & Office,Notebook Set,1,21.52,15,21.52,0.0,3.66,21.95,Credit Card,Delivered,Pickup,Website,,1,5
28143130,574710,2025-09-27,Electronics,USB-C Hub,1,49.72,32,49.72,5.9,6.76,46.47,Credit Card,Delivered,Standard,Mobile App,FREESHIP,5,4
37302086,864761,2025-04-19,Home & Kitchen,Air Fryer,1,140.7,12,140.7,0.0,24.76,148.58,Bank Transfer,Delivered,Standard,Mobile App,,5,5
91062437,478222,2025-10-04,Home & Kitchen,Coffee Maker,1,87.24,17,87.24,12.9,14.48,99.79,Credit Card,Delivered,Express,Mobile App,SAVE15,1,5
29681631,451365,2025-11-27,Books & Office,Data Analytics Book,1,43.73,9,43.73,5.9,7.96,53.65,Apple Pay,Delivered,Standard,Mobile App,,3,4
91604278,597105,2025-07-27,Home & Kitchen,Cookware Set,4,143.19,14,572.76,0.0,98.51,591.08,Credit Card,Delivered,Pickup,Website,FREESHIP,1,5
31915334,574720,2025-12-23,Home & Kitchen,Cookware Set,1,162.71,21,162.71,12.9,25.71,167.15,Google Pay,Delivered,Express,Mobile App,,1,4
87284160,287149,2025-04-29,Home & Kitchen,Cookware Set,1,166.35,17,166.35,0.0,27.61,165.68,Credit Card,Delivered,Standard,Website,WELCOME10,5,
30261112,841579,2025-08-31,Electronics,Bluetooth Speaker,1,60.22,17,60.22,5.9,10.0,65.88,Credit Card,Delivered,Standard,Mobile App,WELCOME10,4,4
84862141,633842,2024-09-06,Beauty,Skin Care Set,1,86.27,4,86.27,5.9,6.38,95.1,Credit Card,Returned,Standard,Mobile App,,4,
88556506,672950,2024-09-28,Books & Office,Ergonomic Mouse,1,60.54,2,60.54,5.9,11.87,77.1,Google Pay,Delayed,Standard,Website,FREESHIP,6,3
34051643,791789,2024-04-23,Electronics,Bluetooth Speaker,1,71.31,32,71.31,5.9,9.7,64.09,Credit Card,Delayed,Standard,Website,,7,3
90796076,319377,2024-08-03,Sports,Fitness Tracker,2,115.69,24,231.38,0.0,35.17,211.02,Credit Card,Delivered,Pickup,Website,SAVE15,1,3
37752457,302877,2025-04-14,Beauty,Makeup Kit,1,53.98,10,53.98,0.0,9.72,58.3,Credit Card,Delivered,Pickup,Website,FREESHIP,1,5
34239223,225761,2025-06-05,Electronics,Bluetooth Speaker,1,63.98,34,63.98,5.9,8.45,56.58,Bank Transfer,Delivered,Standard,Mobile App,,5,5
39611490,888971,2025-04-17,Electronics,Bluetooth Speaker,1,72.05,20,72.05,5.9,8.65,72.19,PayPal,Delivered,Standard,Website,SAVE15,5,4
76476141,323345,2024-09-09,Fashion,Cotton Hoodie,1,50.59,15,50.59,5.9,8.6,57.5,Google Pay,Delivered,Standard,Mobile App,FREESHIP,4,5
90455739,105502,2025-11-05,Home & Kitchen,Air Fryer,2,139.58,21,279.16,12.9,44.11,277.55,PayPal,Delivered,Express,Mobile App,VIP20,3,4
93980907,674176,2025-03-03,Fashion,Cotton Hoodie,1,56.36,5,56.36,12.9,4.12,70.56,Credit Card,Delivered,Express,Website,SAVE15,1,3
37618078,887269,2025-09-28,Sports,Resistance Bands,1,31.31,0,31.31,5.9,6.26,43.47,Credit Card,Delayed,Standard,Website,,9,3
71366123,843951,2025-11-06,Books & Office,Ergonomic Mouse,1,50.56,9,50.56,5.9,9.2,61.11,Credit Card,Delivered,Standard,Mobile App,,4,4
79709960,866265,2025-04-28,Beauty,Hair Dryer,1,64.04,17,64.04,0.0,10.63,63.78,PayPal,Delivered,Pickup,Mobile App,,1,3
72021292,633555,2025-08-19,Beauty,Skin Care Set,1,89.76,0,89.76,5.9,17.95,113.61,Credit Card,Delivered,Standard,Marketplace,,5,5
90245404,444949,2024-07-19,Beauty,Electric Toothbrush,1,67.03,9,67.03,5.9,12.2,79.1,Credit Card,Returned,Standard,Website,VIP20,5,
34655636,791897,2025-12-18,Fashion,Winter Jacket,1,179.09,29,179.09,0.0,9.79,136.94,Credit Card,Delivered,Standard,Marketplace,WELCOME10,6,4
45863596,662484,2025-11-29,Books & Office,Ergonomic Mouse,1,56.65,31,56.65,5.9,7.82,52.81,Credit Card,Delayed,Standard,Mobile App,SAVE15,7,3
16943907,723590,2025-05-30,Fashion,Cotton Hoodie,1,61.84,5,61.84,12.9,11.75,83.4,Credit Card,Delivered,Express,Mobile App,,1,4
99719494,754716,2024-08-08,Home & Kitchen,Desk Lamp,1,50.56,15,50.56,5.9,8.6,57.48,Apple Pay,Delivered,Standard,Mobile App,SAVE15,5,5
44114074,215222,2024-11-11,Electronics,Smart Watch,1,134.34,28,134.34,0.0,19.34,116.06,Credit Card,Delivered,Standard,Website,,5,4
30502873,225018,2024-11-15,Fashion,Backpack,2,72.85,14,145.7,12.9,25.06,163.26,Apple Pay,Delivered,Express,Mobile App,,1,4
14587267,134930,2025-11-22,Beauty,Hair Dryer,1,71.33,24,71.33,5.9,10.84,0.0,,Cancelled,Standard,Mobile App,,,
87512052,119634,2024-09-28,Electronics,Bluetooth Speaker,1,67.53,30,67.53,5.9,9.45,62.62,Credit Card,Delivered,Standard,Website,FREESHIP,5,5
89197632,215222,2025-09-14,Books & Office,Monitor Stand,2,51.1,19,102.2,5.9,16.56,105.24,Credit Card,Delivered,Standard,Website,,4,5
89054148,202492,2025-02-25,Home & Kitchen,Cookware Set,1,148.71,2,148.71,0.0,11.22,156.96,Credit Card,Delivered,Standard,Mobile App,,5,5
52027854,294889,2025-12-11,Home & Kitchen,Desk Lamp,2,52.26,4,104.52,5.9,7.73,113.97,Credit Card,Returned,Standard,Website,,6,
45099729,249557,2025-10-06,Books & Office,Monitor Stand,1,46.34,20,46.34,12.9,7.41,57.38,PayPal,Delivered,Express,Website,FREESHIP,1,5
40074403,847964,2025-10-12,Books & Office,Monitor Stand,1,50.43,10,50.43,5.9,9.08,60.37,Credit Card,Delivered,Standard,Mobile App,FREESHIP,5,3
18515671,843951,2025-11-13,Beauty,Hair Dryer,1,66.72,9,66.72,5.9,12.14,78.76,Apple Pay,Delivered,Standard,Website,WELCOME10,5,5
63334382,412096,2025-12-27,Fashion,Classic Jeans,1,72.36,9,72.36,0.0,13.17,79.02,,Delivered,Pickup,Mobile App,FREESHIP,1,5
91062863,991134,2025-07-19,Beauty,Hair Dryer,1,60.44,22,60.44,0.0,9.43,56.57,Credit Card,Delivered,Pickup,Website,,1,4
53551156,547877,2025-08-15,Fashion,Winter Jacket,1,175.39,7,175.39,0.0,32.62,195.73,Bank Transfer,Delivered,Pickup,Mobile App,,2,4
72021676,953413,2025-01-08,Beauty,Makeup Kit,1,52.17,6,52.17,5.9,9.81,64.75,Google Pay,Delivered,Standard,Mobile App,,3,4
81876730,452641,2025-12-05,Books & Office,Office Chair,3,215.67,11,647.01,12.9,115.17,703.91,Credit Card,Delivered,Express,Website,,1,4
88322453,818021,2024-10-18,Home & Kitchen,Cookware Set,1,160.16,4,160.16,12.9,30.75,197.4,PayPal,Delivered,Express,Mobile App,SAVE15,2,5
40695440,936955,2025-12-15,Sports,Cycling Helmet,2,79.01,24,158.02,0.0,24.02,144.12,Bank Transfer,Delivered,Standard,Website,SAVE15,4,5
55925218,535998,2025-11-05,Electronics,USB-C Hub,2,41.04,14,82.08,5.9,14.12,90.61,Credit Card,Delayed,Standard,Website,,5,3
48856226,149154,2025-10-21,Electronics,Smart Watch,2,130.75,20,261.5,0.0,41.84,251.04,Credit Card,Delivered,Standard,Mobile App,SAVE15,4,4
39974866,565703,2024-03-08,Beauty,Skin Care Set,1,86.73,25,86.73,5.9,13.01,83.96,Credit Card,Delivered,Standard,Website,VIP20,4,5
73877878,236070,2025-06-06,Home & Kitchen,Desk Lamp,1,48.6,5,48.6,5.9,9.23,61.3,Google Pay,Delayed,Standard,Mobile App,SAVE15,7,2
29835657,726493,2025-07-09,Sports,Dumbbell Set,1,114.78,14,114.78,5.9,7.6,112.21,Credit Card,Delivered,Standard,Website,,5,5
70727876,684041,2025-12-13,Electronics,USB-C Hub,1,38.22,14,38.22,12.9,6.57,52.34,Apple Pay,Delivered,Express,Mobile App,,2,
16658657,270516,2025-12-17,Home & Kitchen,Blender,1,84.79,4,84.79,5.9,6.27,93.57,Bank Transfer,Delivered,Standard,Website,,4,4
26694572,372597,2025-03-27,Electronics,Wireless Headphones,3,84.27,17,252.81,0.0,41.97,251.8,Credit Card,Delivered,Standard,Website,VIP20,4,5
89233035,791189,2025-12-30,Electronics,USB-C Hub,1,45.8,34,45.8,12.9,6.05,0.0,PayPal,Cancelled,Express,Website,SAVE15,,
25274670,842218,2025-04-18,Beauty,Hair Dryer,1,62.59,0,62.59,12.9,12.52,0.0,Apple Pay,Cancelled,Express,Website,,,
64335816,674593,2025-06-16,Fashion,Classic Jeans,3,73.77,2,221.31,0.0,43.38,260.26,PayPal,Delivered,Standard,Website,,6,5
97469720,367848,2025-12-22,Fashion,Cotton Hoodie,3,61.64,4,184.92,12.9,26.63,217.05,Credit Card,Delivered,Express,Mobile App,,1,3
73760372,775778,2025-12-20,Fashion,Cotton Hoodie,1,58.77,4,58.77,5.9,11.28,73.6,Google Pay,Delivered,Standard,Mobile App,VIP20,4,5
63387893,743949,2025-07-11,Fashion,Cotton Hoodie,1,65.41,16,65.41,12.9,4.23,72.07,Google Pay,Delivered,Express,Website,SAVE15,1,5
17430664,606510,2024-04-15,Beauty,Makeup Kit,3,59.5,7,178.5,0.0,33.2,199.21,Apple Pay,Delivered,Standard,Website,,2,4
41003443,268270,2025-11-16,Electronics,USB-C Hub,2,45.66,21,91.32,0.0,14.43,86.57,Credit Card,Delayed,Pickup,Marketplace,,4,3
35138650,487033,2025-01-30,Electronics,Mechanical Keyboard,1,106.14,27,106.14,5.9,15.5,98.88,Google Pay,Delivered,Standard,Marketplace,,7,5
76363271,157073,2025-09-16,Fashion,Classic Jeans,3,67.95,2,203.85,12.9,15.38,228.05,Credit Card,Delivered,Express,Mobile App,,1,5
47285875,135253,2024-09-25,Electronics,Bluetooth Speaker,1,74.08,0,74.08,5.9,14.82,94.8,Credit Card,Delivered,Standard,Website,,5,4
57493870,860337,2025-10-22,Fashion,Running Shoes,2,104.34,0,208.68,0.0,41.74,250.42,Credit Card,Delivered,Standard,Website,,6,4
25681166,681133,2025-11-13,Electronics,Bluetooth Speaker,1,77.68,21,77.68,12.9,9.21,83.48,Credit Card,Delivered,Express,Mobile App,WELCOME10,3,5
10920986,343698,2024-11-27,Books & Office,Ergonomic Mouse,1,61.05,24,61.05,5.9,9.28,61.58,Apple Pay,Delivered,Standard,Mobile App,SAVE15,5,5
43244265,391759,2024-12-16,Electronics,Smart Watch,1,156.2,35,156.2,0.0,15.23,116.76,Credit Card,Delivered,Standard,Website,,4,5
99233712,149154,2025-11-27,Fashion,Running Shoes,2,117.36,14,234.72,0.0,40.37,242.23,PayPal,Delivered,Pickup,Mobile App,,1,4
81451382,773617,2025-12-25,Books & Office,Notebook Set,1,24.17,4,24.17,0.0,3.48,26.68,Credit Card,Delivered,Pickup,Mobile App,,1,5
